,open,high,low,close,bid,ask
2021-09-11 16:09:24+02:00,45799.812,45872.84,44132.29,45571.53,45571.53,45571.54
2021-09-11 16:09:26+02:00,45777.344,45872.84,44132.29,45569.355,45568.426,45568.434
2021-09-11 16:09:28+02:00,45794.14,45872.84,44132.29,45568.844,45568.84,45568.85
2021-09-11 16:09:30+02:00,45800.414,45872.84,44132.29,45568.84,45568.84,45568.85
2021-09-11 16:09:32+02:00,45786.855,45872.84,44132.29,45567.023,45567.02,45567.03
2021-09-11 16:09:34+02:00,45783.914,45872.84,44132.29,45565.21,45565.2,45565.21
2021-09-11 16:09:36+02:00,45781.703,45872.84,44132.29,45566.555,45566.55,45566.56
2021-09-11 16:09:38+02:00,45761.344,45872.84,44132.29,45563.953,45563.95,45563.96
2021-09-11 16:09:40+02:00,45761.36,45872.84,44132.29,45560.36,45560.355,45560.367
2021-09-11 16:09:42+02:00,45767.17,45872.84,44132.29,45557.75,45557.746,45557.754
2021-09-11 16:09:44+02:00,45773.39,45872.84,44132.29,45557.375,45557.37,45557.38
2021-09-11 16:09:46+02:00,45770.67,45872.84,44132.29,45557.38,45557.37,45557.38
2021-09-11 16:09:48+02:00,45767.75,45872.84,44132.29,45556.47,45556.465,45556.477
2021-09-11 16:09:50+02:00,45750.0,45872.84,44132.29,45557.375,45557.37,45557.38
2021-09-11 16:09:52+02:00,45760.96,45872.84,44132.29,45557.375,45557.37,45557.38
2021-09-11 16:09:54+02:00,45778.25,45872.84,44132.29,45551.785,45555.363,45555.375
2021-09-11 16:09:56+02:00,45778.48,45872.84,44132.29,45557.375,45557.367,45557.375
2021-09-11 16:09:58+02:00,45774.95,45872.84,44132.29,45565.133,45565.13,45565.14
2021-09-11 16:10:00+02:00,45757.2,45872.84,44132.29,45574.156,45574.15,45574.16
2021-09-11 16:10:02+02:00,45736.5,45872.84,44132.29,45576.156,45576.15,45576.16
2021-09-11 16:10:04+02:00,45745.742,45872.84,44132.29,45573.99,45573.99,45574.0
2021-09-11 16:10:06+02:00,45769.6,45872.84,44132.29,45573.99,45573.99,45574.0
2021-09-11 16:10:08+02:00,45764.203,45872.84,44132.29,45584.297,45584.297,45584.305
2021-09-11 16:10:10+02:00,45751.54,45872.84,44132.29,45583.27,45583.26,45583.27
2021-09-11 16:10:12+02:00,45756.203,45872.84,44132.29,45583.266,45583.26,45583.27
2021-09-11 16:10:14+02:00,45745.78,45872.84,44132.29,45583.27,45583.26,45583.27
2021-09-11 16:10:16+02:00,45727.234,45872.84,44132.29,45585.08,45587.523,45588.67
2021-09-11 16:10:18+02:00,45725.906,45872.84,44132.29,45586.742,45586.727,45586.742
2021-09-11 16:10:20+02:00,45728.492,45872.84,44132.29,45588.906,45588.9,45588.91
2021-09-11 16:10:22+02:00,45708.465,45872.84,44132.29,45588.906,45588.9,45588.91
2021-09-11 16:10:24+02:00,45680.906,45872.84,44132.29,45585.395,45585.39,45585.4
2021-09-11 16:10:26+02:00,45686.19,45872.84,44132.29,45585.4,45585.39,45585.4
2021-09-11 16:10:28+02:00,45705.383,45872.84,44132.29,45584.33,45584.33,45584.34
2021-09-11 16:10:30+02:00,45691.29,45872.84,44132.29,45583.273,45583.27,45583.28
2021-09-11 16:10:32+02:00,45686.324,45872.84,44132.29,45583.086,45583.086,45583.094
2021-09-11 16:10:34+02:00,45690.785,45872.84,44132.29,45583.01,45583.0,45583.01
2021-09-11 16:10:36+02:00,45668.85,45872.84,44132.29,45582.977,45582.97,45582.98
2021-09-11 16:10:38+02:00,45667.81,45872.84,44132.29,45579.29,45579.28,45579.29
2021-09-11 16:10:40+02:00,45669.28,45872.84,44132.29,45583.27,45583.27,45583.28
2021-09-11 16:10:42+02:00,45671.305,45872.84,44132.29,45583.27,45583.27,45583.28
2021-09-11 16:10:44+02:00,45647.555,45872.84,44132.29,45585.59,45585.59,45585.6
2021-09-11 16:10:46+02:00,45627.17,45872.84,44132.29,45585.6,45585.59,45585.6
2021-09-11 16:10:48+02:00,45646.53,45872.84,44132.29,45585.594,45585.59,45585.6
2021-09-11 16:10:50+02:00,45641.355,45872.84,44132.29,45585.6,45585.59,45585.6
2021-09-11 16:10:52+02:00,45617.805,45872.84,44132.29,45584.195,45584.195,45584.203
2021-09-11 16:10:54+02:00,45635.812,45872.84,44132.29,45583.008,45583.0,45583.01
2021-09-11 16:10:56+02:00,45658.406,45872.84,44132.29,45579.688,45579.68,45579.688
2021-09-11 16:10:58+02:00,45670.5,45872.84,44132.29,45579.99,45579.99,45580.0
2021-09-11 16:11:00+02:00,45661.33,45872.84,44132.29,45578.86,45578.85,45578.86
2021-09-11 16:11:02+02:00,45675.95,45872.84,44132.29,45579.984,45579.98,45579.99
2021-09-11 16:11:04+02:00,45680.664,45872.84,44132.29,45577.55,45577.55,45577.56
2021-09-11 16:11:06+02:00,45667.02,45872.84,44132.29,45577.55,45577.55,45577.56
2021-09-11 16:11:08+02:00,45678.836,45872.84,44132.29,45577.55,45577.55,45577.56
2021-09-11 16:11:10+02:00,45656.78,45872.84,44132.29,45577.555,45577.55,45577.56
2021-09-11 16:11:12+02:00,45626.18,45872.84,44132.29,45568.67,45568.26,45568.27
2021-09-11 16:11:14+02:00,45638.746,45872.84,44132.29,45558.137,45558.125,45558.137
2021-09-11 16:11:16+02:00,45624.746,45872.84,44132.29,45566.93,45563.44,45563.88
2021-09-11 16:11:18+02:00,45620.33,45872.84,44132.29,45565.21,45565.21,45565.22
2021-09-11 16:11:20+02:00,45600.5,45872.84,44132.29,45563.664,45562.203,45562.21
2021-09-11 16:11:22+02:00,45603.93,45872.84,44132.29,45554.664,45554.66,45554.67
2021-09-11 16:11:24+02:00,45606.953,45872.84,44132.29,45546.977,45546.965,45546.977
2021-09-11 16:11:26+02:00,45629.855,45872.84,44132.29,45548.0,45547.99,45548.0
2021-09-11 16:11:28+02:00,45639.633,45872.84,44132.29,45547.99,45547.977,45547.992
2021-09-11 16:11:30+02:00,45648.89,45872.84,44132.29,45546.133,45546.125,45546.133
2021-09-11 16:11:32+02:00,45644.938,45872.84,44132.29,45544.28,45544.28,45544.29
2021-09-11 16:11:34+02:00,45662.09,45872.84,44132.29,45541.96,45541.953,45541.97
2021-09-11 16:11:36+02:00,45672.383,45872.84,44132.29,45539.273,45539.258,45539.273
2021-09-11 16:11:38+02:00,45695.613,45872.84,44132.29,45536.484,45535.81,45536.492
2021-09-11 16:11:40+02:00,45702.453,45872.84,44132.29,45537.516,45537.504,45537.516
2021-09-11 16:11:42+02:00,45732.52,45872.84,44132.29,45538.484,45538.492,45538.508
2021-09-11 16:11:44+02:00,45709.953,45872.84,44132.29,45534.48,45530.45,45530.46
2021-09-11 16:11:46+02:00,45712.758,45872.84,44132.29,45530.105,45529.75,45529.76
2021-09-11 16:11:48+02:00,45709.59,45872.84,44132.29,45529.266,45529.258,45529.273
2021-09-11 16:11:50+02:00,45712.496,45872.84,44132.29,45528.926,45528.92,45528.93
2021-09-11 16:11:52+02:00,45717.215,45872.84,44132.29,45532.273,45532.27,45532.28
2021-09-11 16:11:54+02:00,45710.34,45872.84,44132.29,45532.266,45531.01,45531.02
2021-09-11 16:11:56+02:00,45711.062,45872.84,44132.29,45529.766,45529.758,45529.77
2021-09-11 16:11:58+02:00,45723.523,45872.84,44132.29,45531.17,45531.16,45531.17
2021-09-11 16:12:00+02:00,45704.242,45872.84,44132.29,45528.867,45528.86,45528.87
2021-09-11 16:12:02+02:00,45680.35,45872.84,44132.29,45528.86,45528.86,45528.87
2021-09-11 16:12:04+02:00,45699.95,45872.84,44132.29,45531.16,45531.15,45531.16
2021-09-11 16:12:06+02:00,45707.875,45872.84,44132.29,45531.645,45531.633,45531.645
2021-09-11 16:12:08+02:00,45743.656,45872.84,44132.29,45538.46,45538.453,45538.46
2021-09-11 16:12:10+02:00,45749.992,45872.84,44132.29,45542.4,45542.39,45542.4
2021-09-11 16:12:12+02:00,45742.1,45872.84,44132.29,45539.445,45538.87,45538.88
2021-09-11 16:12:14+02:00,45748.773,45872.84,44132.29,45541.285,45541.49,45541.5
2021-09-11 16:12:16+02:00,45737.258,45872.84,44132.29,45541.508,45541.285,45541.297
2021-09-11 16:12:18+02:00,45747.32,45872.84,44132.29,45540.01,45540.0,45540.01
2021-09-11 16:12:20+02:00,45739.477,45872.84,44132.29,45536.43,45537.33,45537.336
2021-09-11 16:12:22+02:00,45750.68,45872.84,44132.29,45538.88,45538.87,45538.88
2021-09-11 16:12:24+02:00,45743.477,45872.84,44132.29,45536.094,45536.086,45536.094
2021-09-11 16:12:26+02:00,45747.48,45872.84,44132.29,45533.83,45534.047,45534.055
2021-09-11 16:12:28+02:00,45745.215,45872.84,44132.29,45534.72,45534.953,45534.97
2021-09-11 16:12:30+02:00,45742.4,45872.84,44132.29,45536.17,45536.164,45536.176
2021-09-11 16:12:32+02:00,45734.387,45872.84,44132.29,45535.926,45535.92,45535.93
2021-09-11 16:12:34+02:00,45731.977,45872.84,44132.29,45535.93,45535.92,45535.93
2021-09-11 16:12:36+02:00,45734.0,45872.84,44132.29,45535.93,45535.92,45535.93
2021-09-11 16:12:38+02:00,45738.633,45872.84,44132.29,45535.938,45535.93,45535.938
2021-09-11 16:12:40+02:00,45745.48,45872.84,44132.29,45537.984,45537.98,45537.99
2021-09-11 16:12:42+02:00,45732.99,45872.84,44132.29,45537.99,45537.98,45537.99
2021-09-11 16:12:44+02:00,45703.453,45872.84,44132.29,45537.984,45536.953,45536.965
2021-09-11 16:12:46+02:00,45705.746,45872.84,44132.29,45544.67,45544.66,45544.67
2021-09-11 16:12:48+02:00,45721.65,45872.84,44132.29,45553.62,45553.62,45553.63
2021-09-11 16:12:50+02:00,45725.05,45872.84,44132.29,45563.77,45563.766,45563.773
2021-09-11 16:12:52+02:00,45727.312,45872.84,44132.29,45561.734,45561.727,45561.734
2021-09-11 16:12:54+02:00,45740.56,45872.84,44132.29,45560.426,45560.42,45560.43
2021-09-11 16:12:56+02:00,45740.688,45872.84,44132.29,45560.43,45560.44,45560.45
2021-09-11 16:12:58+02:00,45740.85,45872.84,44132.29,45560.445,45560.44,45560.45
2021-09-11 16:13:00+02:00,45731.0,45872.84,44132.29,45560.445,45560.44,45560.45
2021-09-11 16:13:02+02:00,45721.62,45872.84,44132.29,45561.41,45561.406,45561.414
2021-09-11 16:13:04+02:00,45736.1,45872.84,44132.29,45560.445,45560.44,45560.45
2021-09-11 16:13:06+02:00,45726.43,45872.84,44132.29,45560.445,45560.44,45560.45
2021-09-11 16:13:08+02:00,45719.28,45872.84,44132.29,45559.66,45559.65,45559.66
2021-09-11 16:13:10+02:00,45709.914,45872.84,44132.29,45559.633,45559.63,45559.64
2021-09-11 16:13:12+02:00,45685.633,45872.84,44132.29,45560.035,45560.035,45560.047
2021-09-11 16:13:14+02:00,45683.36,45872.84,44132.29,45560.0,45559.992,45560.008
2021-09-11 16:13:16+02:00,45683.758,45872.84,44132.29,45559.59,45559.59,45559.6
2021-09-11 16:13:18+02:00,45663.586,45872.84,44132.29,45559.59,45559.59,45559.6
2021-09-11 16:13:20+02:00,45656.5,45872.84,44132.29,45559.594,45559.59,45559.6
2021-09-11 16:13:22+02:00,45674.08,45872.84,44132.29,45565.33,45565.32,45565.33
2021-09-11 16:13:24+02:00,45674.133,45872.84,44132.29,45571.06,45571.05,45571.06
2021-09-11 16:13:26+02:00,45681.56,45872.84,44132.29,45580.99,45580.99,45581.0
2021-09-11 16:13:28+02:00,45674.145,45872.84,44132.29,45580.992,45580.99,45581.0
2021-09-11 16:13:30+02:00,45654.977,45872.84,44132.29,45577.754,45576.72,45577.617
2021-09-11 16:13:32+02:00,45642.81,45872.84,44132.29,45575.625,45575.62,45575.63
