,open,high,low,close,bid,ask
2021-10-20 18:16:52+02:00,62457.19,67000.0,62430.0,66651.01,66651.0,66651.01
2021-10-20 18:16:53+02:00,62453.7,67000.0,62430.0,66637.5,66637.49,66637.5
2021-10-20 18:16:54+02:00,62458.65,67000.0,62430.0,66642.81,66642.8,66642.81
2021-10-20 18:16:55+02:00,62458.89,67000.0,62430.0,66640.84,66640.8,66640.84
2021-10-20 18:16:56+02:00,62458.89,67000.0,62430.0,66648.75,66648.75,66648.76
2021-10-20 18:16:57+02:00,62458.89,67000.0,62430.0,66654.0,66653.99,66654.0
2021-10-20 18:16:58+02:00,62458.51,67000.0,62430.0,66650.66,66650.65,66650.66
2021-10-20 18:16:59+02:00,62457.97,67000.0,62430.0,66659.74,66659.74,66659.75
2021-10-20 18:17:00+02:00,62456.52,67000.0,62430.0,66654.4,66654.4,66654.41
2021-10-20 18:17:01+02:00,62456.53,67000.0,62430.0,66654.41,66654.4,66654.41
2021-10-20 18:17:02+02:00,62456.51,67000.0,62430.0,66658.39,66656.4,66656.41
2021-10-20 18:17:03+02:00,62456.5,67000.0,62430.0,66654.69,66654.41,66654.42
2021-10-20 18:17:04+02:00,62440.79,67000.0,62430.0,66654.41,66654.4,66654.41
2021-10-20 18:17:05+02:00,62444.1,67000.0,62430.0,66644.02,66644.0,66644.01
2021-10-20 18:17:06+02:00,62444.38,67000.0,62430.0,66651.66,66651.66,66651.67
2021-10-20 18:17:07+02:00,62444.75,67000.0,62430.0,66650.0,66650.76,66654.13
2021-10-20 18:17:08+02:00,62446.02,67000.0,62430.0,66644.14,66644.13,66644.14
2021-10-20 18:17:09+02:00,62449.99,67000.0,62430.0,66652.75,66652.74,66652.75
2021-10-20 18:17:10+02:00,62449.99,67000.0,62430.0,66654.37,66654.36,66654.37
2021-10-20 18:17:11+02:00,62449.99,67000.0,62430.0,66679.99,66673.73,66677.63
2021-10-20 18:17:12+02:00,62449.99,67000.0,62430.0,66684.29,66680.08,66684.29
2021-10-20 18:17:13+02:00,62451.21,67000.0,62430.0,66679.45,66679.44,66679.45
2021-10-20 18:17:14+02:00,62451.21,67000.0,62430.0,66677.62,66677.61,66677.62
2021-10-20 18:17:15+02:00,62447.17,67000.0,62430.0,66677.62,66677.61,66677.62
2021-10-20 18:17:16+02:00,62452.2,67000.0,62430.0,66677.61,66677.61,66677.62
2021-10-20 18:17:17+02:00,62454.83,67000.0,62430.0,66677.62,66677.61,66677.62
2021-10-20 18:17:18+02:00,62451.32,67000.0,62430.0,66688.57,66688.56,66688.57
2021-10-20 18:17:19+02:00,62450.0,67000.0,62430.0,66684.71,66684.7,66684.71
2021-10-20 18:17:20+02:00,62451.21,67000.0,62430.0,66681.31,66681.3,66681.31
2021-10-20 18:17:21+02:00,62451.21,67000.0,62430.0,66677.62,66677.62,66677.63
2021-10-20 18:17:22+02:00,62451.21,67000.0,62430.0,66637.58,66636.25,66637.58
2021-10-20 18:17:23+02:00,62451.3,67000.0,62430.0,66636.25,66636.24,66636.25
2021-10-20 18:17:24+02:00,62451.3,67000.0,62430.0,66636.24,66636.24,66636.25
2021-10-20 18:17:25+02:00,62454.47,67000.0,62430.0,66638.41,66638.4,66638.41
2021-10-20 18:17:26+02:00,62454.47,67000.0,62430.0,66641.79,66641.79,66641.8
2021-10-20 18:17:27+02:00,62455.88,67000.0,62430.0,66648.68,66648.67,66648.68
2021-10-20 18:17:28+02:00,62455.92,67000.0,62430.0,66656.81,66649.95,66656.81
2021-10-20 18:17:29+02:00,62452.22,67000.0,62430.0,66652.04,66652.02,66652.03
2021-10-20 18:17:30+02:00,62450.0,67000.0,62430.0,66655.66,66655.66,66655.67
2021-10-20 18:17:31+02:00,62435.87,67000.0,62430.0,66659.8,66655.59,66659.8
2021-10-20 18:17:32+02:00,62430.01,67000.0,62430.0,66655.98,66655.97,66655.98
2021-10-20 18:17:33+02:00,62435.91,67000.0,62435.91,66642.54,66642.53,66642.54
2021-10-20 18:17:34+02:00,62439.11,67000.0,62439.11,66644.59,66644.58,66644.59
2021-10-20 18:17:35+02:00,62439.12,67000.0,62439.11,66644.59,66644.58,66644.59
2021-10-20 18:17:36+02:00,62439.12,67000.0,62439.11,66650.03,66650.02,66650.03
2021-10-20 18:17:37+02:00,62439.11,67000.0,62439.11,66650.03,66650.02,66650.03
2021-10-20 18:17:38+02:00,62444.79,67000.0,62444.79,66649.99,66649.98,66649.99
2021-10-20 18:17:39+02:00,62455.87,67000.0,62455.87,66652.47,66652.45,66652.47
2021-10-20 18:17:40+02:00,62464.01,67000.0,62458.4,66652.62,66652.61,66652.62
2021-10-20 18:17:41+02:00,62464.0,67000.0,62458.4,66660.0,66659.99,66660.0
2021-10-20 18:17:42+02:00,62464.0,67000.0,62458.4,66664.93,66664.93,66664.94
2021-10-20 18:17:43+02:00,62464.01,67000.0,62458.4,66667.27,66664.93,66667.27
2021-10-20 18:17:44+02:00,62464.0,67000.0,62458.4,66667.26,66667.26,66667.27
2021-10-20 18:17:45+02:00,62458.41,67000.0,62458.4,66673.53,66673.53,66676.91
2021-10-20 18:17:46+02:00,62458.41,67000.0,62458.4,66676.23,66676.22,66676.23
2021-10-20 18:17:47+02:00,62458.41,67000.0,62458.4,66671.34,66671.34,66671.35
2021-10-20 18:17:48+02:00,62458.41,67000.0,62458.4,66671.36,66671.35,66671.36
2021-10-20 18:17:49+02:00,62462.22,67000.0,62458.4,66671.34,66671.34,66671.35
2021-10-20 18:17:50+02:00,62462.21,67000.0,62458.4,66652.96,66652.95,66652.96
2021-10-20 18:17:51+02:00,62462.21,67000.0,62458.4,66650.16,66650.15,66650.16
2021-10-20 18:17:52+02:00,62462.22,67000.0,62458.4,66652.46,66652.46,66652.47
2021-10-20 18:17:53+02:00,62462.22,67000.0,62458.4,66658.32,66658.31,66658.32
2021-10-20 18:17:54+02:00,62462.21,67000.0,62458.4,66658.32,66658.31,66658.32
2021-10-20 18:17:55+02:00,62464.0,67000.0,62458.4,66658.32,66658.31,66658.32
2021-10-20 18:17:56+02:00,62467.99,67000.0,62458.4,66658.32,66658.31,66658.32
2021-10-20 18:17:57+02:00,62463.41,67000.0,62458.4,66658.05,66658.04,66658.05
2021-10-20 18:17:58+02:00,62467.99,67000.0,62458.4,66654.9,66654.9,66654.91
2021-10-20 18:17:59+02:00,62465.13,67000.0,62458.4,66655.47,66655.46,66655.47
2021-10-20 18:18:00+02:00,62458.41,67000.0,62458.41,66655.47,66655.47,66655.48
2021-10-20 18:18:01+02:00,62467.28,67000.0,62460.0,66655.5,66655.49,66655.5
2021-10-20 18:18:02+02:00,62467.28,67000.0,62460.0,66655.49,66655.49,66655.5
2021-10-20 18:18:03+02:00,62466.41,67000.0,62460.0,66650.01,66650.0,66650.01
2021-10-20 18:18:04+02:00,62463.4,67000.0,62460.0,66650.0,66650.0,66650.01
2021-10-20 18:18:05+02:00,62466.41,67000.0,62460.0,66643.81,66643.8,66643.81
2021-10-20 18:18:06+02:00,62466.41,67000.0,62465.49,66640.03,66640.02,66640.03
2021-10-20 18:18:07+02:00,62466.41,67000.0,62466.41,66645.03,66642.99,66645.03
2021-10-20 18:18:08+02:00,62466.48,67000.0,62466.48,66640.03,66640.02,66640.03
2021-10-20 18:18:09+02:00,62467.29,67000.0,62467.29,66641.35,66641.35,66641.36
2021-10-20 18:18:10+02:00,62475.41,67000.0,62475.41,66641.35,66641.35,66641.36
2021-10-20 18:18:11+02:00,62482.27,67000.0,62476.44,66636.76,66636.75,66636.76
2021-10-20 18:18:12+02:00,62482.27,67000.0,62476.44,66636.76,66636.75,66636.76
2021-10-20 18:18:13+02:00,62486.11,67000.0,62476.44,66637.59,66637.59,66637.6
2021-10-20 18:18:14+02:00,62497.41,67000.0,62476.44,66624.02,66624.01,66624.02
2021-10-20 18:18:15+02:00,62508.99,67000.0,62476.44,66626.45,66626.44,66626.45
2021-10-20 18:18:16+02:00,62491.32,67000.0,62476.44,66622.01,66622.0,66622.01
2021-10-20 18:18:17+02:00,62489.08,67000.0,62476.44,66624.41,66624.4,66624.41
2021-10-20 18:18:18+02:00,62500.07,67000.0,62476.44,66626.1,66626.09,66626.1
2021-10-20 18:18:19+02:00,62500.06,67000.0,62476.44,66626.09,66626.09,66626.1
2021-10-20 18:18:20+02:00,62500.06,67000.0,62476.44,66626.1,66626.09,66626.1
2021-10-20 18:18:21+02:00,62504.87,67000.0,62476.44,66626.27,66626.27,66626.28
2021-10-20 18:18:22+02:00,62499.4,67000.0,62476.44,66626.28,66626.27,66626.28
2021-10-20 18:18:23+02:00,62499.4,67000.0,62476.44,66647.72,66647.72,66647.73
2021-10-20 18:18:24+02:00,62501.78,67000.0,62476.44,66649.99,66649.99,66650.0
2021-10-20 18:18:25+02:00,62500.3,67000.0,62476.44,66653.18,66653.17,66653.18
2021-10-20 18:18:26+02:00,62494.48,67000.0,62476.44,66662.24,66662.23,66662.24
2021-10-20 18:18:27+02:00,62504.86,67000.0,62476.44,66658.05,66658.04,66658.05
2021-10-20 18:18:28+02:00,62504.86,67000.0,62476.44,66646.58,66646.57,66646.58
2021-10-20 18:18:29+02:00,62500.73,67000.0,62476.44,66640.73,66640.73,66640.74
2021-10-20 18:18:30+02:00,62500.72,67000.0,62476.44,66647.51,66647.5,66647.51
2021-10-20 18:18:31+02:00,62494.06,67000.0,62476.44,66632.53,66632.52,66632.53
2021-10-20 18:18:32+02:00,62494.06,67000.0,62476.44,66638.51,66638.5,66638.51
2021-10-20 18:18:33+02:00,62497.22,67000.0,62476.44,66638.33,66638.33,66638.34
2021-10-20 18:18:34+02:00,62497.22,67000.0,62476.44,66638.34,66638.33,66638.34
2021-10-20 18:18:35+02:00,62497.22,67000.0,62476.44,66638.33,66638.33,66638.34
2021-10-20 18:18:36+02:00,62499.06,67000.0,62476.44,66638.34,66638.33,66638.34
2021-10-20 18:18:37+02:00,62499.06,67000.0,62476.44,66636.24,66636.24,66636.25
2021-10-20 18:18:38+02:00,62500.71,67000.0,62476.44,66636.25,66636.24,66636.25
2021-10-20 18:18:39+02:00,62500.72,67000.0,62476.44,66636.24,66636.24,66636.25
2021-10-20 18:18:40+02:00,62501.77,67000.0,62476.44,66638.34,66638.33,66638.34
2021-10-20 18:18:41+02:00,62501.77,67000.0,62476.44,66638.34,66638.33,66638.34
2021-10-20 18:18:42+02:00,62500.4,67000.0,62476.44,66650.0,66649.99,66650.0
2021-10-20 18:18:43+02:00,62499.98,67000.0,62476.44,66647.28,66647.27,66647.28
2021-10-20 18:18:44+02:00,62499.97,67000.0,62476.44,66650.01,66650.0,66650.01
2021-10-20 18:18:45+02:00,62500.06,67000.0,62476.44,66652.95,66652.95,66652.96
2021-10-20 18:18:46+02:00,62500.71,67000.0,62476.44,66649.78,66649.78,66649.79
2021-10-20 18:18:47+02:00,62501.76,67000.0,62476.44,66648.14,66648.14,66648.15
2021-10-20 18:18:48+02:00,62500.71,67000.0,62476.44,66631.44,66631.43,66631.44
2021-10-20 18:18:49+02:00,62500.66,67000.0,62476.44,66631.43,66631.43,66631.44
2021-10-20 18:18:50+02:00,62500.75,67000.0,62476.44,66628.59,66628.58,66628.59
2021-10-20 18:18:51+02:00,62500.76,67000.0,62476.44,66629.36,66629.34,66629.36
2021-10-20 18:18:52+02:00,62500.75,67000.0,62476.44,66617.71,66617.71,66620.98
2021-10-20 18:18:53+02:00,62500.76,67000.0,62476.44,66624.99,66624.99,66625.0
2021-10-20 18:18:54+02:00,62504.38,67000.0,62476.44,66616.54,66616.53,66616.54
2021-10-20 18:18:55+02:00,62503.39,67000.0,62476.44,66616.55,66616.54,66616.55
2021-10-20 18:18:56+02:00,62510.28,67000.0,62476.44,66627.83,66627.83,66627.84
2021-10-20 18:18:57+02:00,62514.27,67000.0,62476.44,66627.83,66627.83,66627.84
2021-10-20 18:18:58+02:00,62516.81,67000.0,62476.44,66623.3,66623.3,66623.31
2021-10-20 18:18:59+02:00,62516.81,67000.0,62476.44,66619.21,66619.21,66619.22
2021-10-20 18:19:00+02:00,62516.82,67000.0,62476.44,66601.0,66600.99,66601.0
2021-10-20 18:19:01+02:00,62521.02,67000.0,62476.44,66607.28,66607.27,66607.28
2021-10-20 18:19:02+02:00,62520.02,67000.0,62476.44,66607.27,66607.27,66607.28
2021-10-20 18:19:03+02:00,62518.72,67000.0,62476.44,66603.0,66603.01,66603.02
2021-10-20 18:19:04+02:00,62518.73,67000.0,62476.44,66602.08,66602.07,66602.08
2021-10-20 18:19:05+02:00,62518.73,67000.0,62476.44,66602.08,66602.07,66602.08
2021-10-20 18:19:06+02:00,62521.34,67000.0,62476.44,66602.05,66602.05,66602.06
2021-10-20 18:19:07+02:00,62518.73,67000.0,62476.44,66590.0,66590.0,66590.01
2021-10-20 18:19:08+02:00,62523.86,67000.0,62476.44,66589.93,66589.93,66589.94
2021-10-20 18:19:09+02:00,62523.9,67000.0,62476.44,66584.82,66587.18,66587.19
2021-10-20 18:19:10+02:00,62523.91,67000.0,62476.44,66620.98,66620.98,66620.99
2021-10-20 18:19:11+02:00,62523.9,67000.0,62476.44,66620.98,66620.98,66620.99
2021-10-20 18:19:12+02:00,62523.91,67000.0,62476.44,66617.65,66616.55,66616.56
2021-10-20 18:19:13+02:00,62532.99,67000.0,62476.44,66609.01,66609.0,66609.01
2021-10-20 18:19:14+02:00,62534.98,67000.0,62476.44,66584.81,66585.43,66596.01
2021-10-20 18:19:15+02:00,62534.03,67000.0,62476.44,66584.22,66584.22,66584.23
2021-10-20 18:19:16+02:00,62534.96,67000.0,62476.44,66595.96,66596.99,66597.0
2021-10-20 18:19:17+02:00,62539.19,67000.0,62476.44,66596.99,66596.99,66597.0
2021-10-20 18:19:18+02:00,62539.19,67000.0,62476.44,66605.31,66605.31,66605.32
2021-10-20 18:19:19+02:00,62539.2,67000.0,62476.44,66609.0,66608.99,66609.0
2021-10-20 18:19:20+02:00,62539.19,67000.0,62476.44,66612.16,66612.16,66612.17
2021-10-20 18:19:21+02:00,62539.2,67000.0,62476.44,66612.17,66612.16,66612.17
2021-10-20 18:19:22+02:00,62539.19,67000.0,62476.44,66612.94,66612.93,66612.94
2021-10-20 18:19:23+02:00,62539.19,67000.0,62476.44,66617.15,66617.14,66617.15
2021-10-20 18:19:24+02:00,62539.2,67000.0,62476.44,66620.99,66620.98,66620.99
2021-10-20 18:19:25+02:00,62541.5,67000.0,62476.44,66617.64,66617.64,66617.65
2021-10-20 18:19:26+02:00,62541.5,67000.0,62476.44,66617.64,66617.64,66617.65
2021-10-20 18:19:27+02:00,62541.49,67000.0,62476.44,66617.65,66617.64,66617.65
2021-10-20 18:19:28+02:00,62547.71,67000.0,62476.44,66617.65,66617.64,66617.65
2021-10-20 18:19:29+02:00,62547.73,67000.0,62476.44,66617.15,66617.15,66617.16
2021-10-20 18:19:30+02:00,62544.01,67000.0,62476.44,66617.64,66617.64,66617.65
2021-10-20 18:19:31+02:00,62544.01,67000.0,62476.44,66623.3,66623.3,66623.31
2021-10-20 18:19:32+02:00,62547.39,67000.0,62476.44,66623.31,66623.3,66623.31
2021-10-20 18:19:33+02:00,62547.98,67000.0,62476.44,66623.3,66623.3,66623.31
2021-10-20 18:19:34+02:00,62549.06,67000.0,62476.44,66621.0,66621.0,66621.01
2021-10-20 18:19:35+02:00,62550.02,67000.0,62476.44,66617.65,66617.65,66617.66
2021-10-20 18:19:36+02:00,62550.01,67000.0,62476.44,66635.44,66635.44,66635.45
2021-10-20 18:19:37+02:00,62553.18,67000.0,62476.44,66639.72,66639.81,66643.06
2021-10-20 18:19:38+02:00,62559.45,67000.0,62476.44,66648.25,66648.1,66648.25
2021-10-20 18:19:39+02:00,62559.45,67000.0,62476.44,66648.25,66648.25,66648.26
2021-10-20 18:19:40+02:00,62559.45,67000.0,62476.44,66655.54,66655.52,66655.53
2021-10-20 18:19:41+02:00,62559.9,67000.0,62476.44,66658.52,66658.51,66658.52
2021-10-20 18:19:42+02:00,62559.91,67000.0,62476.44,66658.52,66658.51,66658.52
2021-10-20 18:19:43+02:00,62559.91,67000.0,62476.44,66661.14,66654.52,66661.27
2021-10-20 18:19:44+02:00,62559.91,67000.0,62476.44,66668.19,66665.66,66668.19
2021-10-20 18:19:45+02:00,62549.95,67000.0,62476.44,66665.67,66661.26,66661.27
2021-10-20 18:19:46+02:00,62558.9,67000.0,62476.44,66663.6,66663.59,66663.6
2021-10-20 18:19:47+02:00,62558.9,67000.0,62476.44,66663.59,66662.34,66662.35
2021-10-20 18:19:48+02:00,62558.89,67000.0,62476.44,66658.44,66658.43,66658.44
2021-10-20 18:19:49+02:00,62558.93,67000.0,62476.44,66658.44,66658.43,66658.44
2021-10-20 18:19:50+02:00,62558.94,67000.0,62476.44,66658.43,66658.43,66658.44
2021-10-20 18:19:51+02:00,62559.44,67000.0,62476.44,66662.39,66662.38,66662.39
2021-10-20 18:19:52+02:00,62548.74,67000.0,62476.44,66662.39,66662.38,66662.39
2021-10-20 18:19:53+02:00,62548.75,67000.0,62476.44,66662.38,66662.38,66662.39
2021-10-20 18:19:54+02:00,62548.76,67000.0,62476.44,66656.58,66656.58,66656.59
2021-10-20 18:19:55+02:00,62548.76,67000.0,62476.44,66656.58,66656.58,66656.59
2021-10-20 18:19:56+02:00,62548.76,67000.0,62476.44,66656.59,66656.58,66656.59
2021-10-20 18:19:57+02:00,62548.76,67000.0,62476.44,66656.61,66656.6,66656.61
2021-10-20 18:19:58+02:00,62548.75,67000.0,62476.44,66660.0,66659.99,66660.0
2021-10-20 18:19:59+02:00,62546.39,67000.0,62476.44,66660.18,66660.18,66660.19
2021-10-20 18:20:00+02:00,62546.38,67000.0,62476.44,66656.63,66656.62,66656.63
2021-10-20 18:20:01+02:00,62544.76,67000.0,62476.44,66662.35,66662.34,66662.35
2021-10-20 18:20:02+02:00,62548.75,67000.0,62476.44,66662.34,66662.34,66662.35
2021-10-20 18:20:03+02:00,62548.74,67000.0,62476.44,66662.35,66662.34,66662.35
2021-10-20 18:20:04+02:00,62548.74,67000.0,62476.44,66662.35,66662.34,66662.35
2021-10-20 18:20:05+02:00,62546.39,67000.0,62476.44,66658.52,66656.65,66656.66
2021-10-20 18:20:06+02:00,62546.4,67000.0,62476.44,66656.66,66656.65,66656.66
2021-10-20 18:20:07+02:00,62546.39,67000.0,62476.44,66656.63,66656.63,66656.64
2021-10-20 18:20:08+02:00,62546.4,67000.0,62476.44,66656.64,66656.63,66656.64
2021-10-20 18:20:09+02:00,62551.94,67000.0,62476.44,66659.35,66659.34,66659.35
2021-10-20 18:20:10+02:00,62549.84,67000.0,62476.44,66659.35,66659.34,66659.35
2021-10-20 18:20:11+02:00,62549.84,67000.0,62476.44,66638.92,66638.91,66638.92
2021-10-20 18:20:12+02:00,62549.84,67000.0,62476.44,66644.7,66644.7,66644.71
2021-10-20 18:20:13+02:00,62549.85,67000.0,62476.44,66650.01,66650.0,66650.01
2021-10-20 18:20:14+02:00,62554.95,67000.0,62476.44,66646.19,66646.18,66646.19
2021-10-20 18:20:15+02:00,62558.08,67000.0,62476.44,66646.2,66646.19,66646.2
2021-10-20 18:20:16+02:00,62554.95,67000.0,62476.44,66653.9,66653.9,66653.91
2021-10-20 18:20:17+02:00,62554.95,67000.0,62476.44,66660.34,66668.05,66668.06
2021-10-20 18:20:18+02:00,62554.95,67000.0,62476.44,66671.34,66671.34,66671.35
2021-10-20 18:20:19+02:00,62554.95,67000.0,62476.44,66673.53,66673.52,66673.53
2021-10-20 18:20:20+02:00,62565.76,67000.0,62476.44,66666.83,66666.83,66666.84
2021-10-20 18:20:21+02:00,62564.82,67000.0,62476.44,66660.0,66659.99,66660.0
2021-10-20 18:20:22+02:00,62563.97,67000.0,62476.44,66666.09,66666.08,66666.09
2021-10-20 18:20:23+02:00,62564.82,67000.0,62476.44,66666.09,66666.09,66666.1
2021-10-20 18:20:24+02:00,62566.95,67000.0,62476.44,66666.11,66666.1,66666.11
2021-10-20 18:20:25+02:00,62566.93,67000.0,62476.44,66673.49,66673.49,66673.5
2021-10-20 18:20:26+02:00,62566.96,67000.0,62476.44,66675.01,66675.0,66675.01
2021-10-20 18:20:27+02:00,62576.7,67000.0,62476.44,66684.78,66679.16,66679.17
2021-10-20 18:20:28+02:00,62576.98,67000.0,62476.44,66681.77,66681.77,66681.78
2021-10-20 18:20:29+02:00,62576.98,67000.0,62476.44,66675.02,66675.01,66675.02
2021-10-20 18:20:30+02:00,62570.95,67000.0,62476.44,66675.01,66675.01,66675.02
2021-10-20 18:20:31+02:00,62570.95,67000.0,62476.44,66678.48,66678.47,66678.48
2021-10-20 18:20:32+02:00,62578.99,67000.0,62476.44,66678.47,66678.47,66678.48
2021-10-20 18:20:33+02:00,62580.0,67000.0,62476.44,66676.35,66676.35,66676.36
2021-10-20 18:20:34+02:00,62579.99,67000.0,62476.44,66676.35,66676.35,66676.36
2021-10-20 18:20:35+02:00,62589.45,67000.0,62476.44,66676.36,66676.35,66676.36
2021-10-20 18:20:36+02:00,62589.45,67000.0,62476.44,66678.64,66681.76,66681.77
2021-10-20 18:20:37+02:00,62597.89,67000.0,62476.44,66681.77,66681.77,66681.78
2021-10-20 18:20:38+02:00,62596.15,67000.0,62476.44,66681.78,66681.77,66681.78
2021-10-20 18:20:39+02:00,62596.14,67000.0,62476.44,66681.78,66681.77,66681.78
2021-10-20 18:20:40+02:00,62596.14,67000.0,62476.44,66690.66,66690.66,66690.67
2021-10-20 18:20:41+02:00,62596.14,67000.0,62476.44,66699.06,66695.86,66695.87
2021-10-20 18:20:42+02:00,62589.67,67000.0,62476.44,66692.27,66692.27,66692.28
2021-10-20 18:20:43+02:00,62593.91,67000.0,62476.44,66690.52,66688.16,66690.52
2021-10-20 18:20:44+02:00,62571.31,67000.0,62476.44,66688.19,66689.16,66692.91
2021-10-20 18:20:45+02:00,62575.37,67000.0,62476.44,66689.16,66687.33,66687.34
2021-10-20 18:20:46+02:00,62575.34,67000.0,62476.44,66682.9,66682.89,66682.9
2021-10-20 18:20:47+02:00,62569.56,67000.0,62476.44,66682.9,66682.89,66682.9
2021-10-20 18:20:48+02:00,62569.57,67000.0,62476.44,66682.89,66682.89,66682.9
2021-10-20 18:20:49+02:00,62576.37,67000.0,62476.44,66682.89,66682.89,66682.9
2021-10-20 18:20:50+02:00,62568.69,67000.0,62476.44,66680.0,66680.0,66680.01
2021-10-20 18:20:51+02:00,62577.98,67000.0,62476.44,66667.0,66669.74,66669.75
2021-10-20 18:20:52+02:00,62577.97,67000.0,62476.44,66666.08,66666.08,66666.09
2021-10-20 18:20:53+02:00,62577.97,67000.0,62476.44,66666.09,66666.08,66666.09
2021-10-20 18:20:54+02:00,62577.97,67000.0,62476.44,66668.9,66666.1,66668.91
2021-10-20 18:20:55+02:00,62577.97,67000.0,62476.44,66666.11,66666.1,66666.11
2021-10-20 18:20:56+02:00,62577.97,67000.0,62476.44,66672.72,66672.71,66672.72
2021-10-20 18:20:57+02:00,62596.17,67000.0,62476.44,66672.71,66672.71,66672.72
2021-10-20 18:20:58+02:00,62596.17,67000.0,62476.44,66689.38,66687.22,66689.38
2021-10-20 18:20:59+02:00,62596.16,67000.0,62476.44,66689.41,66689.41,66689.42
2021-10-20 18:21:00+02:00,62580.62,67000.0,62476.44,66695.09,66695.09,66695.1
2021-10-20 18:21:01+02:00,62580.61,67000.0,62476.44,66695.1,66695.09,66695.1
2021-10-20 18:21:02+02:00,62580.62,67000.0,62476.44,66689.48,66689.48,66689.49
2021-10-20 18:21:03+02:00,62580.61,67000.0,62476.44,66694.71,66694.7,66694.71
2021-10-20 18:21:04+02:00,62578.99,67000.0,62476.44,66694.71,66694.7,66694.71
2021-10-20 18:21:05+02:00,62578.94,67000.0,62476.44,66694.7,66694.7,66694.71
2021-10-20 18:21:06+02:00,62568.9,67000.0,62476.44,66694.71,66694.7,66694.71
2021-10-20 18:21:07+02:00,62568.9,67000.0,62476.44,66694.72,66694.71,66694.72
2021-10-20 18:21:08+02:00,62572.99,67000.0,62476.44,66694.71,66694.71,66694.72
2021-10-20 18:21:09+02:00,62574.99,67000.0,62476.44,66693.87,66693.87,66693.88
2021-10-20 18:21:10+02:00,62569.39,67000.0,62476.44,66693.87,66693.87,66693.88
2021-10-20 18:21:11+02:00,62566.78,67000.0,62476.44,66690.48,66690.48,66690.49
2021-10-20 18:21:12+02:00,62566.79,67000.0,62476.44,66690.48,66690.48,66690.49
