,close,tsv_so_k100,mav_short,mav_medium,ema_short,ema_med,ema_long,ema_switch
2021-10-20 18:16:39+02:00,4094.96,0,4095.276025390625,4095.201025390625,4094.9730120056533,4094.932633673875,4095.2200040363423,0
2021-10-20 18:16:40+02:00,4094.97,0,4095.16201171875,4095.157019042969,4094.971998177919,4094.9381028032517,4095.20698891208,0
2021-10-20 18:16:41+02:00,4095.0,0,4095.039990234375,4095.1135131835936,4094.9813324882716,4094.9471367777187,4095.1965490381203,0
2021-10-20 18:16:42+02:00,4095.0,0,4094.97998046875,4095.0700073242188,4094.9875551564687,4094.9548284331813,4095.1869285367825,0
2021-10-20 18:16:43+02:00,4095.0,0,4094.985986328125,4095.0235107421877,4094.991703510661,4094.9613836131107,4095.1780363341786,0
2021-10-20 18:16:44+02:00,4095.11,0,4095.016015625,4094.952014160156,4095.031171944187,4094.982917352637,4095.1748916505517,0
2021-10-20 18:16:45+02:00,4095.0,0,4095.022021484375,4094.8870239257812,4095.020781214842,4094.9853859795376,4095.1670026916404,0
2021-10-20 18:16:46+02:00,4095.0,0,4095.022021484375,4094.8215209960936,4095.013854107103,4094.9874943766604,4095.1596540918554,0
2021-10-20 18:16:47+02:00,4095.0,0,4095.022021484375,4094.7935180664062,4095.0092360553467,4094.9892960411694,4095.15279352502,0
2021-10-20 18:16:48+02:00,4095.0,0,4095.022021484375,4094.765515136719,4095.006157363096,4094.9908362773035,4095.1463752047307,0
2021-10-20 18:16:49+02:00,4093.71,0,4094.7419921875,4094.668017578125,4094.574091220263,4094.8067168368375,4095.0873357293194,-1
2021-10-20 18:16:50+02:00,4092.75,0,4094.2919921875,4094.5270141601563,4093.96606018715,4094.5113363105593,4094.9932519492695,0
2021-10-20 18:16:51+02:00,4090.71,0,4093.433984375,4094.435510253906,4092.8806930252117,4093.965807086351,4094.824260962194,0
2021-10-20 18:16:52+02:00,4088.15,0,4092.06396484375,4094.21650390625,4091.3037620760742,4093.131719204044,4094.5659587884074,0
2021-10-20 18:16:53+02:00,4088.16,0,4090.695947265625,4093.949499511719,4090.255811767311,4092.4190851081453,4094.3225915977623,0
2021-10-20 18:16:54+02:00,4087.94,0,4089.541943359375,4093.643994140625,4089.483854823209,4091.777373594825,4094.084398395709,0
2021-10-20 18:16:55+02:00,4087.9,0,4088.571923828125,4093.2619873046874,4088.955870591765,4091.222088967705,4093.857529194394,0
2021-10-20 18:16:56+02:00,4087.9,0,4088.009912109375,4092.8764770507814,4088.603881143926,4090.746492334615,4093.642568660664,0
2021-10-20 18:16:57+02:00,4087.23,0,4087.825927734375,4092.4729736328127,4088.1459142245894,4090.243227810033,4093.414854409981,0
2021-10-20 18:16:58+02:00,4086.97,0,4087.587939453125,4092.0729736328126,4087.753933035013,4089.7748972359195,4093.1894888628685,0
2021-10-20 18:16:59+02:00,4086.97,0,4087.3939453125,4091.673474121094,4087.492612250714,4089.373662944665,4092.9752112635465,0
2021-10-20 18:17:00+02:00,4086.1,0,4087.033984375,4091.22998046875,4087.0284407109343,4088.9054801735087,4092.7417212995315,0
2021-10-20 18:17:01+02:00,4085.42,0,4086.53798828125,4090.7509765625,4086.4922677592376,4088.407059111552,4092.496485057682,0
2021-10-20 18:17:02+02:00,4085.41,0,4086.173974609375,4090.2714721679686,4086.1314825397526,4087.9785384585434,4092.2622877430617,0
2021-10-20 18:17:03+02:00,4085.13,0,4085.80595703125,4089.777966308594,4085.797615962235,4087.571297013658,4092.0296117362677,0
2021-10-20 18:17:04+02:00,4084.74,0,4085.3599609375,4089.2594604492188,4085.445074051704,4087.1665770405075,4091.79477119708,0
2021-10-20 18:17:05+02:00,4084.47,0,4085.033935546875,4088.732958984375,4085.1200396014133,4086.7811454691923,4091.5616451475184,0
2021-10-20 18:17:06+02:00,4085.04,0,4084.957958984375,4088.2349609375,4085.093372755067,4086.5323041461625,4091.3565084662127,0
2021-10-20 18:17:07+02:00,4084.6,0,4084.79599609375,4087.7149658203125,4084.9289477219563,4086.2561682733417,4091.1463928780054,0
2021-10-20 18:17:08+02:00,4084.62,0,4084.69404296875,4087.1959716796873,4084.826004210399,4086.0223694910924,4090.94566204385,0
2021-10-20 18:17:09+02:00,4084.63,0,4084.672021484375,4086.7419677734374,4084.7606304110686,4085.8233865061657,4090.7534729613126,0
2021-10-20 18:17:10+02:00,4085.02,0,4084.78203125,4086.35546875,4084.8470934511556,4085.7085919474216,4090.5808049705524,0
2021-10-20 18:17:11+02:00,4085.75,0,4084.9240234375,4086.107470703125,4085.148062300833,4085.7145086137834,4090.4367779912577,0
2021-10-20 18:17:12+02:00,4086.54,0,4085.31201171875,4086.0269775390625,4085.612054554786,4085.8324625579103,4090.321728646535,0
2021-10-20 18:17:13+02:00,4088.15,0,4086.01796875,4086.026477050781,4086.4580038178515,4086.1635759680617,4090.2582114887887,1
2021-10-20 18:17:14+02:00,4089.01,0,4086.893994140625,4086.07998046875,4087.3086724671616,4086.570262620964,4090.222041054496,0
2021-10-20 18:17:15+02:00,4089.02,0,4087.693994140625,4086.135986328125,4087.8791214885473,4086.9202671776275,4090.187518773965,0
2021-10-20 18:17:16+02:00,4089.38,0,4088.419970703125,4086.2099853515624,4088.379375263212,4087.2716746465167,4090.1645238398123,0
2021-10-20 18:17:17+02:00,4090.35,0,4089.181982421875,4086.3659912109374,4089.03628272757,4087.711485629215,4090.1697630933772,0
2021-10-20 18:17:18+02:00,4092.21,0,4089.993994140625,4086.6279907226562,4090.0941754642263,4088.35417038419,4090.2268930922114,0
2021-10-20 18:17:19+02:00,4092.02,0,4090.59599609375,4086.8804931640625,4090.736123486573,4088.877894848392,4090.27670594003,0
2021-10-20 18:17:20+02:00,4092.09,0,4091.210009765625,4087.1799926757812,4091.187444954593,4089.3368033991264,4090.3266925931903,0
2021-10-20 18:17:21+02:00,4091.15,0,4091.564013671875,4087.4664916992188,4091.174930750979,4089.595829063334,4090.3492143372396,0
2021-10-20 18:17:22+02:00,4089.34,0,4091.36201171875,4087.6630004882813,4090.5633164641927,4089.5592932161917,4090.3218078694395,0
2021-10-20 18:17:23+02:00,4088.77,0,4090.6740234375,4087.845007324219,4089.9655508198775,4089.446536145325,4090.2799630118684,0
2021-10-20 18:17:24+02:00,4088.76,0,4090.022021484375,4088.046008300781,4089.563703801793,4089.34845819913,4090.239260124533,0
2021-10-20 18:17:25+02:00,4088.77,0,4089.3580078125,4088.2610107421874,4089.2991423782782,4089.2658221183497,4090.200180197661,0
2021-10-20 18:17:26+02:00,4089.39,0,4089.006005859375,4088.4785034179686,4089.329392444894,4089.2835468347553,4090.178768867379,0
2021-10-20 18:17:27+02:00,4091.89,0,4089.515966796875,4088.8429931640626,4090.182892489305,4089.655888513284,4090.223695587847,0
2021-10-20 18:17:28+02:00,4092.44,0,4090.249951171875,4089.233984375,4090.9352421282865,4090.053616372651,4090.281522884684,0
2021-10-20 18:17:29+02:00,4092.24,0,4090.945947265625,4089.6144897460936,4091.370158163649,4090.365959546327,4090.332314661457,0
2021-10-20 18:17:30+02:00,4092.6,0,4091.711962890625,4089.9934936523437,4091.780137994516,4090.68512568122,4090.3907814018266,0
2021-10-20 18:17:31+02:00,4092.75,0,4092.383984375,4090.3434936523436,4092.103425329677,4090.980110537305,4090.451255854696,0
2021-10-20 18:17:32+02:00,4092.8,0,4092.566015625,4090.656494140625,4092.335633162493,4091.240103844982,4090.5111258021584,0
2021-10-20 18:17:33+02:00,4092.4,0,4092.5580078125,4090.868994140625,4092.3570562229124,4091.40579050461,4090.5590072315654,0
2021-10-20 18:17:34+02:00,4092.43,0,4092.59599609375,4091.039990234375,4092.381348028817,4091.5520972590225,4090.606183682895,0
2021-10-20 18:17:35+02:00,4092.7,0,4092.615966796875,4091.223986816406,4092.487549076503,4091.7160772327543,4090.658705321582,0
2021-10-20 18:17:36+02:00,4092.8,0,4092.6259765625,4091.3949951171876,4092.591715660377,4091.8709310004265,4090.712148646815,0
2021-10-20 18:17:37+02:00,4092.82,0,4092.62998046875,4091.5184936523438,4092.6678332267097,4092.0065225640265,4090.7644982447496,0
2021-10-20 18:17:38+02:00,4092.76,0,4092.702001953125,4091.54599609375,4092.6985587396816,4092.114163941438,4090.81381777046,0
2021-10-20 18:17:39+02:00,4092.78,0,4092.772021484375,4091.5839965820314,4092.7257155920797,4092.2092878277053,4090.8621850771124,0
2021-10-20 18:17:40+02:00,4091.98,0,4092.62802734375,4091.5784912109375,4092.4771372176365,4092.1765295556233,4090.889556106858,0
2021-10-20 18:17:41+02:00,4092.63,0,4092.593994140625,4091.652490234375,4092.5280524159243,4092.2412944386933,4090.9319804816328,0
2021-10-20 18:17:42+02:00,4093.11,0,4092.652001953125,4091.8409912109373,4092.722070751241,4092.3654107961206,4090.9848458164142,0
2021-10-20 18:17:43+02:00,4092.94,0,4092.68798828125,4092.0494873046873,4092.7946943029106,4092.447486720551,4091.0320961491566,0
2021-10-20 18:17:44+02:00,4093.47,0,4092.8259765625,4092.2849853515627,4093.019786436315,4092.5935560485223,4091.0907696422255,0
2021-10-20 18:17:45+02:00,4094.33,0,4093.29599609375,4092.56298828125,4093.456550332543,4092.841630903974,4091.168415804945,0
2021-10-20 18:17:46+02:00,4094.34,0,4093.638037109375,4092.810498046875,4093.7510628519035,4093.055696389774,4091.2441401004994,0
2021-10-20 18:17:47+02:00,4094.34,0,4093.884033203125,4092.9330078125,4093.947404531477,4093.2391810382983,4091.317771128854,0
2021-10-20 18:17:48+02:00,4094.34,0,4094.1640625,4093.0280151367188,4094.078298984526,4093.3964535548043,4091.3893800889778,0
2021-10-20 18:17:49+02:00,4094.78,0,4094.42607421875,4093.1550170898436,4094.3122090886427,4093.594107349693,4091.46942047593,0
2021-10-20 18:17:50+02:00,4094.43,0,4094.446044921875,4093.2465087890623,4094.3514499393036,4093.713510880642,4091.5390558128256,0
2021-10-20 18:17:51+02:00,4094.49,0,4094.476025390625,4093.3335083007814,4094.397630037661,4093.824436551031,4091.608222329153,0
2021-10-20 18:17:52+02:00,4094.81,0,4094.57001953125,4093.4340087890623,4094.5351062230243,4093.96523975268,4091.6830125043716,0
2021-10-20 18:17:53+02:00,4094.79,0,4094.660009765625,4093.553515625,4094.6200838361824,4094.0830682633045,4091.7553451336025,0
2021-10-20 18:17:54+02:00,4094.56,0,4094.616015625,4093.660021972656,4094.600075422038,4094.151209757816,4091.820426323339,0
2021-10-20 18:17:55+02:00,4095.46,0,4094.822021484375,4093.7980224609373,4094.8867039271922,4094.3381742561146,4091.9046091469263,0
2021-10-20 18:17:56+02:00,4094.96,0,4094.916015625,4093.9060180664064,4094.9111229306277,4094.427000942826,4091.975059243221,0
2021-10-20 18:17:57+02:00,4095.0,0,4094.95400390625,4094.0150146484375,4094.940748620418,4094.5088579651656,4092.044595486782,0
2021-10-20 18:17:58+02:00,4095.0,0,4094.99599609375,4094.1270141601562,4094.9604990802786,4094.579021123411,4092.112330887469,0
2021-10-20 18:17:59+02:00,4095.0,0,4095.083984375,4094.2380126953126,4094.9736660535186,4094.6391609705734,4092.1783212128184,0
2021-10-20 18:18:00+02:00,4095.01,0,4094.993994140625,4094.389514160156,4094.9857806242203,4094.6921393756425,4092.2428481847915,0
2021-10-20 18:18:01+02:00,4096.0,0,4095.202001953125,4094.5580200195313,4095.32385374948,4094.878976625154,4092.328226121018,0
2021-10-20 18:18:02+02:00,4095.25,0,4095.252001953125,4094.6650146484376,4095.2992358329866,4094.931979968663,4092.3944404607637,0
2021-10-20 18:18:03+02:00,4094.94,0,4095.239990234375,4094.7650146484375,4095.1794710240742,4094.933117316968,4092.451974384649,0
2021-10-20 18:18:04+02:00,4094.94,0,4095.227978515625,4094.838513183594,4095.0996278181324,4094.934092186923,4092.5080619640726,0
2021-10-20 18:18:05+02:00,4094.67,0,4095.1599609375,4094.855505371094,4094.9563925037546,4094.8963535690305,4092.5566742881115,0
2021-10-20 18:18:06+02:00,4095.12,0,4094.983984375,4094.8945068359376,4095.0109673983366,4094.928319801623,4092.6141737815983,0
2021-10-20 18:18:07+02:00,4095.23,0,4094.97998046875,4094.939001464844,4095.083971755141,4094.9714141842383,4092.672705559091,0
2021-10-20 18:18:08+02:00,4094.95,0,4094.981982421875,4094.9694946289064,4095.0392982273856,4094.9683480395174,4092.723540836858,0
2021-10-20 18:18:09+02:00,4094.99,0,4094.9919921875,4094.9799926757814,4095.022862229716,4094.9714397817243,4092.774017843908,0
2021-10-20 18:18:10+02:00,4094.99,0,4095.056005859375,4095.0079956054688,4095.011904897936,4094.97408984645,4092.8232588111487,0
2021-10-20 18:18:11+02:00,4095.15,0,4095.061962890625,4095.0409912109376,4095.0579040465404,4094.9992059179954,4092.8748444260486,0
2021-10-20 18:18:12+02:00,4095.15,0,4095.045947265625,4095.0579833984375,4095.08857014561,4095.0207339791864,4092.925176994138,0
2021-10-20 18:18:13+02:00,4094.94,0,4095.0439453125,4095.065478515625,4095.03902723249,4095.009192182883,4092.9696564632663,0
2021-10-20 18:18:14+02:00,4094.6,0,4094.965966796875,4095.06748046875,4094.892717373743,4094.9507501069133,4093.0055767234257,-1
2021-10-20 18:18:15+02:00,4094.56,0,4094.87998046875,4095.0224853515624,4094.7818311137453,4094.8949370330015,4093.039754108787,0
2021-10-20 18:18:16+02:00,4094.28,0,4094.706005859375,4094.988488769531,4094.614563841455,4094.8070930698846,4093.0669691767744,0
2021-10-20 18:18:17+02:00,4094.09,0,4094.49404296875,4094.9429931640625,4094.4397385245115,4094.704663757749,4093.0893757004765,0
2021-10-20 18:18:18+02:00,4093.9,0,4094.28603515625,4094.88798828125,4094.2597931309247,4094.5896978406818,4093.107092745054,0
2021-10-20 18:18:19+02:00,4093.9,0,4094.14599609375,4094.8329833984376,4094.1398295351996,4094.49115562626,4093.1243903675904,0
2021-10-20 18:18:20+02:00,4093.9,0,4094.01396484375,4094.777478027344,4094.059853804716,4094.406690871194,4093.1412798810334,0
2021-10-20 18:18:21+02:00,4094.75,0,4094.107958984375,4094.714978027344,4094.2899025364773,4094.4557350326622,4093.1762532445155,0
2021-10-20 18:18:22+02:00,4094.63,0,4094.21591796875,4094.683972167969,4094.403229295151,4094.480613287016,4093.2078000725232,0
2021-10-20 18:18:23+02:00,4095.43,0,4094.521923828125,4094.7084716796876,4094.7454634103087,4094.6162301951013,4093.25594307041,1
2021-10-20 18:18:24+02:00,4095.2,0,4094.78193359375,4094.721472167969,4094.8969593308307,4094.699618906294,4093.2979904399635,0
2021-10-20 18:18:25+02:00,4095.07,0,4095.015966796875,4094.7414794921874,4094.9546623403453,4094.7525402568563,4093.3362567505583,0
2021-10-20 18:18:26+02:00,4095.21,0,4095.107958984375,4094.7459716796875,4095.0397618727307,4094.817886068506,4093.3766531889246,0
2021-10-20 18:18:27+02:00,4095.34,0,4095.25,4094.7514770507814,4095.1398705453626,4094.8924863289353,4093.4189182678606,0
2021-10-20 18:18:28+02:00,4094.47,0,4095.0580078125,4094.7274780273438,4094.9165705979503,4094.832126953732,4093.441508845504,0
2021-10-20 18:18:29+02:00,4094.42,0,4094.902001953125,4094.698974609375,4094.7510210236337,4094.77324051384,4093.462506807034,-1
2021-10-20 18:18:30+02:00,4094.43,0,4094.773974609375,4094.6709716796877,4094.6439912292976,4094.7241963890424,4093.483238653899,0
2021-10-20 18:18:31+02:00,4094.1,0,4094.552001953125,4094.6184814453127,4094.462693371615,4094.635039427133,4093.4964390237847,0
2021-10-20 18:18:32+02:00,4094.1,0,4094.30400390625,4094.5659912109377,4094.34182813316,4094.55861917409,4093.5093388634436,0
