timestamp,open,high,low,close,bid,ask
2021-10-20 18:16:17+02:00,3779.85,4097.07,3776.87,4095.56,4095.56,4095.57
2021-10-20 18:16:18+02:00,3779.86,4097.07,3776.87,4096.01,4096.01,4096.02
2021-10-20 18:16:19+02:00,3779.91,4097.07,3776.87,4096.05,4096.05,4096.06
2021-10-20 18:16:20+02:00,3779.91,4097.07,3776.87,4095.85,4095.85,4095.86
2021-10-20 18:16:21+02:00,3779.91,4097.07,3776.87,4095.87,4095.86,4095.87
2021-10-20 18:16:22+02:00,3779.91,4097.07,3776.87,4095.87,4095.86,4095.87
2021-10-20 18:16:23+02:00,3779.91,4097.07,3776.87,4095.93,4095.92,4095.93
2021-10-20 18:16:24+02:00,3779.92,4097.07,3776.87,4096.54,4096.53,4096.54
2021-10-20 18:16:25+02:00,3779.92,4097.07,3776.87,4096.3,4096.3,4096.31
2021-10-20 18:16:26+02:00,3779.92,4097.07,3776.87,4096.31,4096.3,4096.31
2021-10-20 18:16:27+02:00,3780.05,4097.07,3776.87,4095.56,4095.56,4095.57
2021-10-20 18:16:28+02:00,3779.95,4097.07,3776.87,4095.56,4095.56,4095.57
2021-10-20 18:16:29+02:00,3778.84,4097.07,3776.87,4095.66,4095.66,4095.67
2021-10-20 18:16:30+02:00,3777.87,4097.07,3776.87,4095.57,4095.57,4095.58
2021-10-20 18:16:31+02:00,3777.58,4097.07,3776.87,4092.54,4092.98,4093.37
2021-10-20 18:16:32+02:00,3777.14,4097.07,3777.14,4092.53,4092.53,4092.54
2021-10-20 18:16:33+02:00,3777.14,4097.07,3777.14,4093.5,4093.39,4093.4
2021-10-20 18:16:34+02:00,3777.17,4097.07,3777.16,4094.05,4094.05,4094.06
2021-10-20 18:16:35+02:00,3777.17,4097.07,3777.16,4095.54,4095.54,4095.55
2021-10-20 18:16:36+02:00,3777.17,4097.07,3777.16,4095.61,4095.61,4095.62
2021-10-20 18:16:37+02:00,3777.17,4097.07,3777.17,4095.3,4095.3,4095.31
2021-10-20 18:16:38+02:00,3777.56,4097.07,3777.56,4094.97,4094.96,4094.97
2021-10-20 18:16:39+02:00,3777.92,4097.07,3777.92,4094.96,4094.96,4094.97
2021-10-20 18:16:40+02:00,3778.43,4097.07,3778.43,4094.97,4094.96,4095.01
2021-10-20 18:16:41+02:00,3779.27,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:42+02:00,3779.28,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:43+02:00,3779.28,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:44+02:00,3779.28,4097.07,3779.01,4095.11,4095.11,4095.12
2021-10-20 18:16:45+02:00,3779.28,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:46+02:00,3779.86,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:47+02:00,3780.48,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:48+02:00,3780.81,4097.07,3779.01,4095.0,4095.0,4095.01
2021-10-20 18:16:49+02:00,3780.78,4097.07,3779.01,4093.71,4093.7,4093.71
2021-10-20 18:16:50+02:00,3780.57,4097.07,3779.01,4092.75,4092.75,4092.92
2021-10-20 18:16:51+02:00,3780.58,4097.07,3779.01,4090.71,4090.71,4090.72
