timestamp,open,high,low,close,bid,ask
2021-10-20 18:17:47+02:00,3249.34,3510.67,3248.83,3508.5,3508.52,3508.79
2021-10-20 18:17:48+02:00,3249.34,3510.67,3248.83,3508.67,3508.66,3508.67
2021-10-20 18:17:49+02:00,3248.83,3510.67,3248.83,3509.13,3508.05,3509.34
2021-10-20 18:17:50+02:00,3249.02,3510.67,3249.02,3508.63,3508.62,3508.63
2021-10-20 18:17:51+02:00,3249.56,3510.67,3249.07,3508.63,3508.87,3508.88
2021-10-20 18:17:52+02:00,3249.56,3510.67,3249.07,3508.63,3508.7,3508.71
2021-10-20 18:17:53+02:00,3249.56,3510.67,3249.07,3508.76,3508.23,3509.32
2021-10-20 18:17:54+02:00,3249.56,3510.67,3249.07,3508.76,3508.18,3509.31
2021-10-20 18:17:55+02:00,3249.56,3510.67,3249.07,3508.76,3508.62,3509.33
2021-10-20 18:17:56+02:00,3249.6,3510.67,3249.07,3508.71,3508.03,3509.36
2021-10-20 18:17:57+02:00,3249.6,3510.67,3249.07,3508.03,3508.7,3509.36
2021-10-20 18:17:58+02:00,3249.6,3510.67,3249.07,3509.03,3508.74,3509.35
2021-10-20 18:17:59+02:00,3249.6,3510.67,3249.07,3509.04,3508.75,3509.35
2021-10-20 18:18:00+02:00,3249.6,3510.67,3249.07,3509.07,3508.82,3509.34
2021-10-20 18:18:01+02:00,3249.6,3510.67,3249.07,3509.82,3509.9,3510.0
2021-10-20 18:18:02+02:00,3250.17,3510.67,3249.07,3510.0,3509.86,3510.11
2021-10-20 18:18:03+02:00,3250.17,3510.67,3249.07,3510.0,3509.86,3509.87
2021-10-20 18:18:04+02:00,3249.83,3510.67,3249.07,3509.44,3508.12,3509.44
2021-10-20 18:18:05+02:00,3249.83,3510.67,3249.07,3508.2,3508.83,3509.37
2021-10-20 18:18:06+02:00,3249.83,3510.67,3249.07,3509.76,3508.82,3509.7
2021-10-20 18:18:07+02:00,3249.83,3510.67,3249.07,3509.76,3509.3,3509.75
2021-10-20 18:18:08+02:00,3249.83,3510.67,3249.07,3509.76,3509.32,3509.9
2021-10-20 18:18:09+02:00,3249.81,3510.67,3249.07,3509.76,3508.89,3509.79
2021-10-20 18:18:10+02:00,3249.81,3510.67,3249.07,3509.76,3508.84,3509.66
2021-10-20 18:18:11+02:00,3250.45,3510.67,3249.07,3509.76,3509.25,3509.64
2021-10-20 18:18:12+02:00,3251.01,3510.67,3249.07,3509.76,3509.57,3509.75
2021-10-20 18:18:13+02:00,3251.23,3510.67,3249.07,3509.76,3509.02,3509.86
2021-10-20 18:18:14+02:00,3251.23,3510.67,3249.07,3509.76,3509.05,3509.93
2021-10-20 18:18:15+02:00,3251.95,3510.67,3249.07,3509.76,3508.97,3509.64
2021-10-20 18:18:16+02:00,3252.51,3510.67,3249.07,3508.97,3508.96,3508.97
2021-10-20 18:18:17+02:00,3251.85,3510.67,3249.07,3508.96,3508.23,3508.93
2021-10-20 18:18:18+02:00,3251.85,3510.67,3249.07,3508.96,3508.78,3508.79
2021-10-20 18:18:19+02:00,3252.16,3510.67,3249.07,3509.32,3508.77,3508.78
2021-10-20 18:18:20+02:00,3252.16,3510.67,3249.07,3509.32,3508.77,3508.78
2021-10-20 18:18:21+02:00,3252.16,3510.67,3249.07,3509.32,3508.77,3508.78
2021-10-20 18:18:22+02:00,3252.16,3510.67,3249.07,3509.33,3509.14,3509.74
2021-10-20 18:18:23+02:00,3252.16,3510.67,3249.07,3509.33,3509.25,3509.26
2021-10-20 18:18:24+02:00,3252.16,3510.67,3249.07,3509.78,3509.77,3509.78
2021-10-20 18:18:25+02:00,3252.16,3510.67,3249.07,3509.78,3509.77,3509.78
2021-10-20 18:18:26+02:00,3252.39,3510.67,3249.07,3509.78,3509.77,3509.78
2021-10-20 18:18:27+02:00,3252.39,3510.67,3249.07,3509.77,3509.76,3509.77
2021-10-20 18:18:28+02:00,3252.39,3510.67,3249.07,3509.31,3508.97,3508.98
2021-10-20 18:18:29+02:00,3251.85,3510.67,3249.07,3508.98,3508.97,3508.98
2021-10-20 18:18:30+02:00,3251.79,3510.67,3249.07,3509.34,3509.28,3509.47
2021-10-20 18:18:31+02:00,3251.79,3510.67,3249.07,3508.98,3509.11,3509.12
2021-10-20 18:18:32+02:00,3251.79,3510.67,3249.07,3508.96,3508.57,3508.58
2021-10-20 18:18:33+02:00,3251.79,3510.67,3249.07,3508.57,3508.61,3508.62
2021-10-20 18:18:34+02:00,3251.79,3510.67,3249.07,3508.57,3508.61,3508.62
2021-10-20 18:18:35+02:00,3251.79,3510.67,3249.07,3508.57,3508.61,3508.62
2021-10-20 18:18:36+02:00,3251.79,3510.67,3249.07,3508.9,3508.65,3509.16
2021-10-20 18:18:37+02:00,3251.95,3510.67,3249.07,3508.9,3508.4,3508.83
2021-10-20 18:18:38+02:00,3251.95,3510.67,3249.07,3508.9,3508.49,3508.75
2021-10-20 18:18:39+02:00,3251.86,3510.67,3249.07,3508.87,3508.87,3508.88
2021-10-20 18:18:40+02:00,3251.86,3510.67,3249.07,3508.88,3509.42,3509.43
2021-10-20 18:18:41+02:00,3251.86,3510.67,3249.07,3508.88,3509.41,3509.42
2021-10-20 18:18:42+02:00,3251.86,3510.67,3249.07,3510.0,3509.99,3510.0
2021-10-20 18:18:43+02:00,3251.86,3510.67,3249.07,3510.0,3509.99,3510.0
2021-10-20 18:18:44+02:00,3251.86,3510.67,3249.07,3510.0,3509.98,3510.0
2021-10-20 18:18:45+02:00,3251.86,3510.67,3249.07,3510.0,3509.96,3509.97
2021-10-20 18:18:46+02:00,3251.95,3510.67,3249.07,3508.87,3508.95,3509.97
2021-10-20 18:18:47+02:00,3251.95,3510.67,3249.07,3509.93,3509.94,3509.95
2021-10-20 18:18:48+02:00,3251.95,3510.67,3249.07,3509.76,3508.98,3508.99
2021-10-20 18:18:49+02:00,3251.95,3510.67,3249.07,3509.37,3509.36,3509.37
2021-10-20 18:18:50+02:00,3251.95,3510.67,3249.07,3509.36,3508.6,3508.61
2021-10-20 18:18:51+02:00,3251.95,3510.67,3249.07,3508.62,3508.62,3509.18
2021-10-20 18:18:52+02:00,3251.95,3510.67,3249.07,3507.97,3507.97,3507.98
2021-10-20 18:18:53+02:00,3251.95,3510.67,3249.07,3508.25,3507.96,3508.39
2021-10-20 18:18:54+02:00,3251.95,3510.67,3249.07,3508.39,3508.3,3508.31
2021-10-20 18:18:55+02:00,3252.06,3510.67,3249.07,3508.31,3507.97,3508.55
2021-10-20 18:18:56+02:00,3252.06,3510.67,3249.07,3508.43,3507.97,3508.33
2021-10-20 18:18:57+02:00,3252.67,3510.67,3249.07,3508.81,3508.06,3508.67
2021-10-20 18:18:58+02:00,3252.67,3510.67,3249.07,3508.54,3508.01,3508.68
2021-10-20 18:18:59+02:00,3252.67,3510.67,3249.07,3507.95,3507.7,3508.34
2021-10-20 18:19:00+02:00,3252.67,3510.67,3249.07,3507.66,3507.66,3508.34
2021-10-20 18:19:01+02:00,3253.0,3510.67,3249.07,3507.65,3507.84,3507.85
2021-10-20 18:19:02+02:00,3253.0,3510.67,3249.07,3507.22,3507.22,3507.5
2021-10-20 18:19:03+02:00,3253.0,3510.67,3249.07,3507.22,3507.22,3507.76
2021-10-20 18:19:04+02:00,3253.0,3510.67,3249.07,3507.15,3506.46,3507.2
2021-10-20 18:19:05+02:00,3253.0,3510.67,3249.07,3507.15,3506.46,3507.05
2021-10-20 18:19:06+02:00,3253.0,3510.67,3249.07,3507.15,3506.46,3507.12
2021-10-20 18:19:07+02:00,3253.0,3510.67,3249.07,3507.15,3506.46,3507.15
2021-10-20 18:19:08+02:00,3253.26,3510.67,3249.07,3506.0,3506.0,3506.01
2021-10-20 18:19:09+02:00,3253.26,3510.67,3249.07,3506.01,3506.0,3506.01
2021-10-20 18:19:10+02:00,3253.04,3510.67,3249.07,3505.4,3505.4,3505.41
2021-10-20 18:19:11+02:00,3253.04,3510.67,3249.07,3505.41,3505.7,3505.71
2021-10-20 18:19:12+02:00,3253.04,3510.67,3249.07,3505.7,3505.7,3505.71
2021-10-20 18:19:13+02:00,3253.3,3510.67,3249.07,3505.15,3505.15,3505.16
2021-10-20 18:19:14+02:00,3253.3,3510.67,3249.07,3505.15,3505.15,3505.16
2021-10-20 18:19:15+02:00,3253.3,3510.67,3249.07,3503.75,3503.24,3503.76
2021-10-20 18:19:16+02:00,3253.3,3510.67,3249.07,3503.24,3503.0,3503.01
2021-10-20 18:19:17+02:00,3253.3,3510.67,3249.07,3503.55,3503.55,3503.56
2021-10-20 18:19:18+02:00,3253.48,3510.67,3249.07,3503.52,3503.52,3503.77
2021-10-20 18:19:19+02:00,3253.88,3510.67,3249.07,3504.46,3504.45,3504.46
2021-10-20 18:19:20+02:00,3253.88,3510.67,3249.07,3505.49,3505.49,3505.5
2021-10-20 18:19:21+02:00,3253.92,3510.67,3249.07,3505.5,3505.65,3505.66
2021-10-20 18:19:22+02:00,3253.92,3510.67,3249.07,3505.5,3505.65,3505.66
2021-10-20 18:19:23+02:00,3253.8,3510.67,3249.07,3506.47,3506.99,3507.0
2021-10-20 18:19:24+02:00,3253.8,3510.67,3249.07,3506.95,3506.38,3506.39
2021-10-20 18:19:25+02:00,3253.8,3510.67,3249.07,3506.95,3505.96,3505.97
2021-10-20 18:19:26+02:00,3253.8,3510.67,3249.07,3505.95,3505.95,3505.96
2021-10-20 18:19:27+02:00,3253.8,3510.67,3249.07,3505.95,3505.95,3505.96
2021-10-20 18:19:28+02:00,3254.03,3510.67,3249.07,3505.81,3505.81,3505.82
2021-10-20 18:19:29+02:00,3254.03,3510.67,3249.07,3505.23,3505.23,3505.24
2021-10-20 18:19:30+02:00,3254.16,3510.67,3249.07,3505.33,3505.75,3505.76
2021-10-20 18:19:31+02:00,3254.16,3510.67,3249.07,3505.33,3505.59,3505.6
2021-10-20 18:19:32+02:00,3254.16,3510.67,3249.07,3505.33,3505.59,3505.6
2021-10-20 18:19:33+02:00,3254.16,3510.67,3249.07,3505.33,3505.59,3505.6
2021-10-20 18:19:34+02:00,3254.72,3510.67,3249.07,3505.33,3505.59,3505.6
2021-10-20 18:19:35+02:00,3254.72,3510.67,3249.07,3505.33,3505.59,3505.6
2021-10-20 18:19:36+02:00,3254.72,3510.67,3249.07,3505.76,3505.75,3505.76
2021-10-20 18:19:37+02:00,3254.72,3510.67,3249.07,3506.34,3506.33,3506.34
2021-10-20 18:19:38+02:00,3254.98,3510.67,3249.07,3506.87,3506.86,3506.89
2021-10-20 18:19:39+02:00,3254.98,3510.67,3249.07,3506.87,3506.87,3506.88
2021-10-20 18:19:40+02:00,3254.98,3510.67,3249.07,3507.0,3507.65,3507.66
2021-10-20 18:19:41+02:00,3254.98,3510.67,3249.07,3507.65,3507.65,3507.66
2021-10-20 18:19:42+02:00,3254.98,3510.67,3249.07,3507.65,3507.65,3507.66
2021-10-20 18:19:43+02:00,3254.98,3510.67,3249.07,3507.65,3507.71,3507.72
2021-10-20 18:19:44+02:00,3254.98,3510.67,3249.07,3507.73,3507.72,3507.73
2021-10-20 18:19:45+02:00,3254.77,3510.67,3249.07,3507.74,3507.73,3508.33
2021-10-20 18:19:46+02:00,3254.77,3510.67,3249.07,3508.34,3508.09,3508.24
2021-10-20 18:19:47+02:00,3254.69,3510.67,3249.07,3508.34,3508.09,3508.1
2021-10-20 18:19:48+02:00,3254.69,3510.67,3249.07,3508.09,3507.65,3508.09
2021-10-20 18:19:49+02:00,3254.69,3510.67,3249.07,3508.09,3507.65,3507.66
2021-10-20 18:19:50+02:00,3254.69,3510.67,3249.07,3507.66,3507.65,3507.66
2021-10-20 18:19:51+02:00,3254.69,3510.67,3249.07,3507.99,3507.98,3507.99
2021-10-20 18:19:51+02:00,3254.69,3510.67,3249.07,3507.99,3507.98,3507.99
2021-10-20 18:19:53+02:00,3254.12,3510.67,3249.07,3508.31,3508.29,3508.31
2021-10-20 18:19:54+02:00,3254.65,3510.67,3249.07,3507.93,3506.94,3507.65
2021-10-20 18:19:55+02:00,3254.65,3510.67,3249.07,3507.6,3507.49,3507.6
2021-10-20 18:19:56+02:00,3254.65,3510.67,3249.07,3507.6,3507.78,3507.79
2021-10-20 18:19:57+02:00,3254.65,3510.67,3249.07,3507.79,3507.78,3507.79
2021-10-20 18:19:58+02:00,3254.65,3510.67,3249.07,3507.79,3507.78,3507.79
2021-10-20 18:19:59+02:00,3254.65,3510.67,3249.07,3507.81,3508.42,3508.43
2021-10-20 18:20:00+02:00,3254.65,3510.67,3249.07,3508.54,3508.53,3508.54
2021-10-20 18:20:01+02:00,3253.75,3510.67,3249.07,3508.54,3508.53,3509.34
2021-10-20 18:20:02+02:00,3253.75,3510.67,3249.07,3508.57,3508.56,3508.57
2021-10-20 18:20:03+02:00,3253.75,3510.67,3249.07,3508.57,3508.56,3508.57
2021-10-20 18:20:04+02:00,3253.75,3510.67,3249.07,3508.57,3508.56,3508.57
2021-10-20 18:20:05+02:00,3253.75,3510.67,3249.07,3508.57,3508.58,3508.59
2021-10-20 18:20:06+02:00,3253.75,3510.67,3249.07,3508.02,3508.58,3508.59
2021-10-20 18:20:07+02:00,3253.75,3510.67,3249.07,3508.02,3508.58,3508.59
2021-10-20 18:20:08+02:00,3253.75,3510.67,3249.07,3508.02,3508.58,3508.59
2021-10-20 18:20:09+02:00,3254.32,3510.67,3249.07,3508.82,3508.58,3508.82
2021-10-20 18:20:10+02:00,3254.42,3510.67,3249.07,3508.82,3508.58,3509.05
2021-10-20 18:20:11+02:00,3254.42,3510.67,3249.07,3508.82,3508.58,3508.73
2021-10-20 18:20:12+02:00,3254.42,3510.67,3249.07,3508.58,3508.58,3508.59
2021-10-20 18:20:13+02:00,3254.42,3510.67,3249.07,3508.57,3508.01,3508.47
2021-10-20 18:20:14+02:00,3254.42,3510.67,3249.07,3508.57,3508.1,3508.52
2021-10-20 18:20:15+02:00,3254.42,3510.67,3249.07,3508.57,3508.45,3508.46
2021-10-20 18:20:16+02:00,3254.42,3510.67,3249.07,3508.57,3508.45,3508.46
2021-10-20 18:20:17+02:00,3254.44,3510.67,3249.07,3509.49,3509.48,3509.49
2021-10-20 18:20:18+02:00,3254.44,3511.84,3249.07,3511.84,3511.21,3511.84
2021-10-20 18:20:19+02:00,3254.44,3511.84,3249.07,3511.38,3511.38,3511.39
2021-10-20 18:20:20+02:00,3254.44,3511.84,3249.07,3511.34,3510.84,3511.35
2021-10-20 18:20:21+02:00,3254.94,3511.84,3249.07,3510.5,3510.02,3510.03
2021-10-20 18:20:22+02:00,3254.94,3511.84,3249.07,3509.01,3509.01,3509.02
2021-10-20 18:20:23+02:00,3254.44,3511.84,3249.07,3509.01,3509.19,3510.03
2021-10-20 18:20:24+02:00,3254.95,3511.84,3249.07,3510.02,3510.02,3510.03
2021-10-20 18:20:25+02:00,3254.95,3511.84,3249.07,3510.37,3510.61,3510.62
2021-10-20 18:20:26+02:00,3254.95,3511.84,3249.07,3510.62,3510.61,3510.62
2021-10-20 18:20:27+02:00,3254.95,3511.84,3249.07,3510.61,3510.19,3510.2
2021-10-20 18:20:28+02:00,3255.27,3511.84,3249.07,3510.68,3510.55,3511.29
2021-10-20 18:20:29+02:00,3255.27,3511.84,3249.07,3511.28,3509.96,3511.13
2021-10-20 18:20:30+02:00,3255.27,3511.84,3249.07,3510.62,3510.57,3511.23
2021-10-20 18:20:31+02:00,3255.27,3511.84,3249.07,3510.62,3511.04,3511.05
2021-10-20 18:20:32+02:00,3255.27,3511.84,3249.07,3511.05,3511.28,3511.29
2021-10-20 18:20:33+02:00,3255.27,3511.84,3249.07,3511.29,3511.28,3511.29
2021-10-20 18:20:34+02:00,3255.87,3511.84,3249.07,3511.29,3511.43,3511.49
2021-10-20 18:20:35+02:00,3255.87,3511.84,3249.07,3511.44,3511.29,3511.31
2021-10-20 18:20:36+02:00,3255.93,3511.84,3249.07,3511.5,3511.78,3511.87
2021-10-20 18:20:37+02:00,3255.94,3511.87,3249.07,3511.87,3511.85,3511.86
2021-10-20 18:20:38+02:00,3256.17,3512.11,3249.07,3512.11,3512.11,3512.12
2021-10-20 18:20:39+02:00,3257.34,3512.22,3249.07,3512.22,3512.25,3512.34
2021-10-20 18:20:40+02:00,3256.44,3512.51,3249.07,3512.51,3512.01,3512.51
2021-10-20 18:20:41+02:00,3256.44,3512.52,3249.07,3512.52,3512.53,3512.54
2021-10-20 18:20:42+02:00,3256.44,3512.54,3249.07,3512.53,3512.38,3512.39
2021-10-20 18:20:43+02:00,3256.44,3512.56,3249.07,3512.38,3512.31,3512.56
2021-10-20 18:20:44+02:00,3256.44,3512.56,3249.07,3512.56,3512.45,3512.6
2021-10-20 18:20:45+02:00,3255.84,3512.56,3249.07,3512.56,3512.59,3512.6
2021-10-20 18:20:46+02:00,3255.84,3513.05,3249.07,3513.05,3512.52,3512.53
2021-10-20 18:20:47+02:00,3255.84,3513.05,3249.07,3511.31,3511.49,3512.52
2021-10-20 18:20:48+02:00,3255.5,3513.05,3249.07,3511.6,3512.19,3512.71
2021-10-20 18:20:49+02:00,3255.51,3513.05,3249.07,3512.21,3512.2,3512.64
2021-10-20 18:20:50+02:00,3254.7,3513.05,3249.07,3512.73,3512.22,3512.69
2021-10-20 18:20:51+02:00,3255.38,3513.05,3249.07,3512.74,3512.48,3512.72
2021-10-20 18:20:52+02:00,3255.9,3513.05,3249.07,3511.9,3511.89,3512.28
2021-10-20 18:20:53+02:00,3255.9,3513.05,3249.07,3511.9,3511.52,3512.62
2021-10-20 18:20:54+02:00,3255.9,3513.05,3249.07,3511.9,3511.71,3512.14
2021-10-20 18:20:55+02:00,3255.9,3513.05,3249.07,3512.14,3512.12,3512.13
2021-10-20 18:20:56+02:00,3255.9,3513.05,3249.07,3512.13,3512.12,3512.13
2021-10-20 18:20:57+02:00,3255.9,3513.05,3249.07,3512.13,3512.12,3512.13
2021-10-20 18:20:58+02:00,3256.45,3513.05,3249.07,3512.67,3512.99,3513.0
2021-10-20 18:20:59+02:00,3256.45,3513.05,3249.07,3512.99,3512.99,3513.0
2021-10-20 18:21:00+02:00,3256.45,3513.05,3249.07,3513.0,3512.99,3513.07
2021-10-20 18:21:01+02:00,3256.45,3513.05,3249.07,3513.0,3513.0,3513.06
2021-10-20 18:21:02+02:00,3256.45,3513.05,3249.07,3513.0,3513.0,3513.01
2021-10-20 18:21:03+02:00,3256.45,3513.05,3249.07,3513.01,3512.99,3513.0
2021-10-20 18:21:04+02:00,3256.45,3513.05,3249.07,3513.01,3512.99,3513.0
2021-10-20 18:21:05+02:00,3256.45,3513.05,3249.07,3513.01,3512.99,3513.0
2021-10-20 18:21:06+02:00,3256.45,3513.05,3249.07,3512.99,3512.99,3513.0
2021-10-20 18:21:07+02:00,3255.83,3513.05,3249.07,3513.02,3513.01,3513.02
2021-10-20 18:21:08+02:00,3255.83,3513.05,3249.07,3513.02,3513.01,3513.02
2021-10-20 18:21:09+02:00,3256.33,3513.05,3249.07,3513.01,3513.01,3513.02
2021-10-20 18:21:10+02:00,3256.33,3513.05,3249.07,3512.21,3512.56,3513.0
2021-10-20 18:21:11+02:00,3256.33,3513.05,3249.07,3512.79,3512.99,3513.0
2021-10-20 18:21:12+02:00,3256.33,3513.05,3249.07,3513.0,3512.99,3513.0
2021-10-20 18:21:13+02:00,3256.28,3513.07,3249.07,3513.07,3513.12,3513.13
2021-10-20 18:21:14+02:00,3256.28,3513.13,3249.07,3513.13,3513.12,3513.13
